,Time,365KBVZT101,Rolling_Mean_2H,Value_12hr_ago,ROC_12H
211,2025-02-07 00:21:00,36.55321503,34.32010820222222,,
212,2025-02-07 00:27:00,33.57953644,34.246051025999996,,
213,2025-02-07 00:31:00,32.86175156,34.12020562,,
214,2025-02-07 00:35:00,34.29732132,34.13496526166667,,
215,2025-02-07 00:37:00,33.57953644,34.09223996769231,,
216,2025-02-07 00:41:00,36.55321503,34.26802390071428,,
217,2025-02-07 00:45:00,37.98878479,34.516074626666665,,
218,2025-02-07 00:47:00,38.80910873,34.784389258125,,
219,2025-02-07 00:51:00,38.80910873,35.02113746235294,,
220,2025-02-07 00:53:00,37.68115997,35.16891649055555,,
221,2025-02-07 00:55:00,36.96337891,35.26336188105263,,
222,2025-02-07 00:57:00,38.39894485,35.4201410295,,
223,2025-02-07 01:01:00,38.80910873,35.581520443809524,,
224,2025-02-07 01:03:00,39.11672974,35.74221177545454,,
225,2025-02-07 01:05:00,40.2446785,35.93797119826087,,
226,2025-02-07 01:07:00,39.11672974,36.070419470833336,,
227,2025-02-07 01:11:00,40.2446785,36.237389832,,
228,2025-02-07 01:15:00,38.80910873,36.336302097307694,,
229,2025-02-07 01:21:00,40.65483856,36.49624789222222,,
230,2025-02-07 01:27:00,41.78278732,36.685052871785715,,
231,2025-02-07 01:31:00,41.37262344,36.846693236206896,,
232,2025-02-07 01:35:00,41.37262344,36.99755757633333,,
233,2025-02-07 01:37:00,42.80819321,37.18499743548387,,
234,2025-02-07 01:41:00,40.65483856,37.293429970625,,
235,2025-02-07 01:45:00,40.2446785,37.38286174424242,,
236,2025-02-07 01:47:00,39.11672974,37.4338578617647,,
237,2025-02-07 01:51:00,38.80910873,37.473150743714285,,
238,2025-02-07 01:55:00,38.39894485,37.49886724666666,,
239,2025-02-07 01:57:00,41.78278732,37.614648870270265,,
240,2025-02-07 02:01:00,39.83451462,37.84467243486486,,
241,2025-02-07 02:03:00,39.83451462,37.89703670289473,,
242,2025-02-07 02:05:00,39.52689362,38.083228864210525,,
243,2025-02-07 02:07:00,38.80910873,38.25053194947368,,
244,2025-02-07 02:11:00,36.55321503,38.309897573421054,,
245,2025-02-07 02:15:00,36.96337891,38.4488306818919,,
246,2025-02-07 02:17:00,36.14305115,38.4765443545946,,
247,2025-02-07 02:21:00,34.29732132,38.467306455,,
248,2025-02-07 02:23:00,34.7074852,38.36568966432432,,
249,2025-02-07 02:25:00,34.29732132,38.25862733947368,,
250,2025-02-07 02:31:00,33.57953644,38.404488847027025,,
251,2025-02-07 02:35:00,36.14305115,38.45437343702703,,
252,2025-02-07 02:37:00,36.14305115,38.52365761837838,,
253,2025-02-07 02:41:00,33.98970032,38.45437343702703,,
254,2025-02-07 02:43:00,35.42526627,38.37466009052632,,
255,2025-02-07 02:45:00,35.42526627,38.3071990768421,,
256,2025-02-07 02:47:00,36.14305115,38.2370396668421,,
257,2025-02-07 02:51:00,38.39894485,38.226245880526314,,
258,2025-02-07 02:53:00,39.83451462,38.28291310815789,,
259,2025-02-07 02:55:00,40.65483856,38.38005678315789,,
260,2025-02-07 02:57:00,35.11764526,38.293706793947365,,
261,2025-02-07 03:01:00,32.45159149,38.12640370868421,,
262,2025-02-07 03:05:00,33.57953644,37.919499165675674,,
263,2025-02-07 03:07:00,32.86175156,37.75044570135135,,
264,2025-02-07 03:09:00,31.01602173,37.57322401789473,,
